1001, 6.430411249, 4.9
1002, 6.811581271, 5.9
1003, 6.4918322, 5.2
1004, 6.866636176, 6
1005, 6.087255342, 4.7
1006, 6.595105014, 5.4
1007, 6.315681607, 4.9
1008, 6.669165998, 6
1009, 6.436238189, 5.3
1010, 7.213065755, 6.2
1011, 6.407046871, 4.9
1012, 6.459569987, 5.6
1013, 6.533846203, 5.1
1014, 6.370998068, 5.7
1015, 5.963962547, 5.2
1016, 6.064562553, 5.4
1017, 6.309585018, 5.3
1018, 6.376040398, 4.8
1019, 6.778900151, 5.1
1020, 6.464103393, 5.5
1021, 6.202298024, 5.4
1022, 6.111199132, 5
1023, 5.923993138, 4.6
1024, 6.222275852, 4.9
1025, 6.090763166, 5.4
1026, 6.608996182, 5.3
1027, 6.285689768, 5.1
1028, 6.276154183, 4.7
1029, 6.411889015, 6
1030, 6.369931861, 4.5
1031, 6.414615714, 5.3
1032, 6.029794442, 5
1033, 6.487179689, 5
1034, 6.554972957, 5.1
1035, 6.367212047, 4.7
1036, 6.366409474, 4.9
1037, 6.517967671, 5.1
1038, 6.494266623, 5.2
1039, 5.646078818, 5.4
1040, 6.983726441, 5.6
1041, 6.285906665, 4.8
1042, 6.320690733, 5.4
1043, 6.314441798, 5.1
1044, 6.447348604, 4.8
1045, 6.246800351, 4.7
1046, 6.235360045, 6
1047, 6.435451577, 5.1
1048, 6.227509979, 4.9
1049, 6.353883525, 4.8
1050, 6.502513672, 5.2
1051, 6.787422646, 5.4
1052, 6.446654669, 4.8
1053, 6.323587375, 4.7
1054, 6.403883142, 5.3
1055, 6.456625401, 4.7
1056, 6.148365489, 5.1
1057, 6.227891727, 4.9
1058, 6.189082441, 4.6
1059, 6.073103292, 5.8
1060, 6.577993527, 5.7
1061, 6.218095991, 4
1062, 6.325686099, 5.3
1063, 6.676108508, 5.6
1064, 6.230321852, 5.2
1065, 6.565107749, 5.8
1066, 6.85206335, 5.6
1067, 6.378774435, 4.9
1068, 6.70511242, 4.8
1069, 6.414986737, 5.2
1070, 6.502471671, 5.3
1071, 6.424013551, 4.6
1072, 6.089204016, 5.4
1073, 6.225942741, 4.6
1074, 6.634056856, 5.3
1075, 6.372409348, 4.8
1076, 6.464320924, 4.5
1077, 6.353506422, 4.9
1078, 6.627292539, 5.9
1079, 6.360749112, 4.7
1080, 6.489843178, 4.7
1081, 6.312386054, 4.9
1082, 6.566155174, 5.2
1083, 6.148287526, 5.2
1084, 5.774415019, 4.5
1085, 6.847942017, 5.6
1086, 6.249874822, 4.2
1087, 6.769725984, 6.2
1088, 6.217564007, 3.9
1089, 6.176082432, 5
1090, 5.992284279, 4.6
1091, 6.321227983, 4.9
1092, 6.317679432, 5.5
1093, 6.508765198, 5.2
1094, 6.601058121, 5.5
1095, 6.570446415, 5.4
1096, 6.717081732, 5.4
1097, 6.497193777, 4.3
1098, 6.519643789, 5.1
1099, 6.329066607, 4.8
1100, 6.930691411, 5.6
1101, 6.688867768, 5.4
1102, 3.041612975, 5.7
1103, 3.110798275, 5.3
1104, 6.682756015, 5.2
1105, 6.163713364, 4.8
1106, 5.2, 4.8
1107, 6.151201911, 4.9
1108, 6.722568439, 5.3
1109, 6.480080638, 4.9
1110, 7.00568942, 5.4
1111, 6.502539463, 5.3
1112, 6.690079704, 5.8
1113, 6.376382584, 5.2
1114, 6.694230663, 6
1115, 7.189891443, 5.9
1116, 6.472451875, 4.4
1117, 6.60882239, 5.1
1118, 6.807932837, 5.4
1119, 6.162292236, 4.4
1120, 6.290668279, 4.7
1121, 6.38342352, 4.9
1122, 6.343136111, 4.3
1123, 6.123223029, 5
1124, 6.961401501, 5
1125, 6.724253221, 5.1
1126, 6.482604448, 5
1127, 5.993149527, 4.4
1128, 6.860877705, 5.6
1129, 6.465716971, 5.2
1130, 5.85222414, 5.1
1131, 6.191345673, 5.5
1132, 7.114618765, 5.9
1133, 6.624899722, 5.5
1134, 5.958769271, 4.9
1135, 6.204913921, 4.5
1136, 6.963278673, 5.9
1137, 6.406437168, 5.4
1138, 6.091216085, 4.7
1139, 3.368991963, 4.2
1140, 6.3319522, 4.9
1141, 6.281100737, 5.3
1142, 6.695161561, 5.9
1143, 6.142060258, 5.6
1144, 6.068970209, 5
1145, 6.685363382, 5.3
1146, 6.657087583, 4.7
1147, 6.515324088, 5.2
1148, 6.893687948, 5.4
1149, 6.143555125, 4.6
1150, 6.2, 5.8
1151, 6.169130507, 4.1
1152, 6.614428706, 4.9
1153, 6.483467168, 4.6
1154, 6.350931124, 5.7
1155, 6.031560129, 4.8
1156, 6.088577754, 5.9
1157, 5.989469921, 5.1
1158, 6.789398635, 5.2
1159, 6.25124611, 5
1160, 6.350173385, 4.8
1161, 6.442845443, 4.7
1162, 6.537813393, 5.1
1163, 6.174647893, 4.8
1164, 6.820308158, 5.4
1165, 6.207094503, 4.5
1166, 6.63985292, 5.2
1167, 6.388962651, 4.5
1168, 7.088692951, 6.3
1169, 6.133500294, 4.8
1170, 6.678861575, 5.4
1171, 6.452827408, 4.5
1172, 6.627011238, 5.7
1173, 5.899491245, 5.8
1174, 5.943217123, 5
1175, 6.58169487, 5.2
1176, 6.680230185, 5.4
1177, 6.703040056, 5.4
1178, 6.310474377, 5.9
1179, 6.521353127, 5.4
1180, 6.187693038, 6
1181, 6.493447211, 5.8
1182, 6.847184184, 5.9
1183, 6.513619355, 5.3
1184, 6.373289677, 4.4
1185, 6.316839102, 5.9
1186, 6.23538021, 4.9
1187, 7.107042322, 6.1
1188, 6.144949201, 5.4
1189, 6.399421747, 5.8
1190, 7.371762535, 6.2
1191, 6.674257282, 5.7
1192, 6.734033038, 5.4
1193, 6.493578175, 5.5
1194, 6.571428571, 5.7
1195, 6.018000932, 4.6
1196, 6.591117162, 5.5
1197, 6.674175319, 4.9
1198, 5.838968873, 6.5
1199, 7.081639662, 5.6
1200, 5.935991068, 4.6
1201, 6.873621886, 5.6
1202, 5.9695736, 4.8
1203, 6.864181708, 4.2
1204, 6.623924857, 5
1205, 6.056659794, 5.4
