1001, 6.430411249, 5.095245394
1002, 6.888432499, 6.511086387
1003, 6.396048961, 5.2
1004, 6.847829982, 6.034618295
1005, 6.087255342, 4.345070026
1006, 6.625278756, 5.247837022
1007, 6.315681607, 4.907077802
1008, 6.664297999, 6.070189708
1009, 6.434247744, 5.204615492
1010, 7.141515578, 6.233674861
1011, 6.506726631, 4.947932757
1012, 6.459569987, 5.58378763
1013, 6.533426588, 5.101879225
1014, 6.374728826, 5.689053506
1015, 6.038834182, 5.248399954
1016, 6.064562553, 5.382193997
1017, 6.398735611, 4.215884676
1018, 6.376040398, 5.680635124
1019, 6.778900151, 5.108237117
1020, 6.461156921, 5.4086005
1021, 6.202538797, 5.370296192
1022, 6.111010243, 5.07738101
1023, 5.923993138, 4.777065367
1024, 6.222275852, 4.850140701
1025, 6.090763166, 5.310267958
1026, 6.608996182, 5.267597748
1027, 6.285689768, 5.710226564
1028, 6.276154183, 4.434493282
1029, 6.438369707, 6.050019986
1030, 6.465565248, 4.562324316
1031, 6.322747355, 5.256546024
1032, 6.08768193, 5.269045842
1033, 6.487252809, 5.005015608
1034, 6.554972957, 3.392968639
1035, 6.367256503, 4.639255523
1036, 6.366568608, 4.928605333
1037, 6.517967671, 5.197737483
1038, 6.494266623, 5.133973971
1039, 5.868739084, 5.069917463
1040, 6.906370396, 5.59210149
1041, 6.285906665, 4.8
1042, 6.372102637, 5.320967643
1043, 6.314441798, 5.166035776
1044, 6.447348604, 4.827474973
1045, 6.246800351, 4.687697933
1046, 6.235360045, 5.966972002
1047, 6.435451577, 5.08900716
1048, 6.359246381, 4.917628178
1049, 6.353857041, 4.835838135
1050, 6.502513672, 5.2
1051, 6.787832389, 5.445706519
1052, 6.402856653, 4.634393103
1053, 6.323632116, 4.819121981
1054, 6.50096243, 5.257989949
1055, 6.505543835, 4.68255554
1056, 5.996012675, 5.173639523
1057, 6.227886313, 4.969834346
1058, 6.297747078, 4.464509889
1059, 6.073103292, 5.770433675
1060, 6.647331917, 5.627081809
1061, 6.218095991, 3.882229773
1062, 6.325686099, 5.495050937
1063, 6.676108508, 5.608240518
1064, 6.400181554, 5.243188613
1065, 6.565663725, 5.717165455
1066, 6.85206335, 5.580788567
1067, 6.457413634, 4.909734945
1068, 6.703623476, 4.576312953
1069, 6.484090898, 5.179890855
1070, 6.430862028, 5.176157904
1071, 6.424013551, 4.586790212
1072, 6.155104031, 7.183976414
1073, 6.281798401, 4.584972941
1074, 6.632816604, 5.340893458
1075, 6.372409348, 4.713992682
1076, 6.464518375, 4.55436658
1077, 6.353577048, 4.935475719
1078, 6.739643559, 5.89109478
1079, 6.360749112, 4.607103022
1080, 6.489843178, 4.615117665
1081, 6.312386054, 4.916073873
1082, 6.648350609, 5.223518913
1083, 6.148287526, 5.139939031
1084, 5.776035608, 4.734785111
1085, 6.847942017, 5.498288883
1086, 6.249878687, 4.103706288
1087, 6.636469143, 6.308674102
1088, 6.220467562, 3.769790702
1089, 6.176082432, 4.986894245
1090, 5.992284279, 4.594937806
1091, 6.320844543, 4.854693126
1092, 6.25027412, 5.748847822
1093, 6.263817495, 5.103638797
1094, 6.601058121, 5.491614662
1095, 6.570446415, 5.338775493
1096, 6.629847408, 5.4
1097, 6.37244185, 4.347548581
1098, 6.519643789, 5.187869863
1099, 6.402966209, 4.889322634
1100, 6.866474522, 5.608206456
1101, 6.688801729, 5.4
1102, 3.122892606, 5.702938593
1103, 6.2, 5.270028511
1104, 6.623519008, 5.248047777
1105, 6.163713364, 4.903738596
1106, 5.684087689, 4.83824541
1107, 6.151201911, 4.867216502
1108, 6.722568439, 5.259019475
1109, 6.507441706, 5.010040171
1110, 7.00568942, 5.396624255
1111, 6.502539463, 5.332624853
1112, 6.591713446, 5.848235123
1113, 6.376186721, 5.235305025
1114, 6.694192749, 6
1115, 7.15359132, 5.815051262
1116, 6.470272151, 4.432589065
1117, 6.533433865, 5.176633104
1118, 6.782045776, 5.460400026
1119, 6.308390727, 4.451003123
1120, 6.371168813, 0.19943342
1121, 6.387957485, 4.984458731
1122, 6.343136111, 4.316708122
1123, 6.194983749, 5.818965659
1124, 6.961401501, 5
1125, 6.724253221, 5.182275215
1126, 6.482865593, 5
1127, 6.057943528, 3.820757901
1128, 6.938041471, 5.582317832
1129, 6.465716971, 5.184874894
1130, 5.85222414, 4.573659396
1131, 6.191345673, 5.820238704
1132, 7.083423524, 5.902941264
1133, 6.624899722, 5.436318475
1134, 6.109066345, 4.911992315
1135, 6.204913921, 4.610903052
1136, 6.963677852, 5.930566197
1137, 6.406437168, 5.42706386
1138, 6.105802327, 4.704679498
1139, 3.314694713, 4.24175324
1140, 6.3319522, 4.925610305
1141, 6.281100737, 5.260065077
1142, 6.695161561, 6.035815462
1143, 6.155808291, 5.045555846
1144, 6.068970209, 4.736238146
1145, 6.685363382, 5.244834551
1146, 6.724051651, 4.670770037
1147, 6.516311614, 5.172647654
1148, 6.888285094, 5.317139458
1149, 6.329562, 4.59336114
1150, 6.497712009, 6.304445154
1151, 6.169130507, 4.012260946
1152, 6.595019682, 4.972401947
1153, 6.483467168, 4.551195186
1154, 6.350931124, 5.677918
1155, 6.154297849, 5.186626844
1156, 6.235823274, 6.138310787
1157, 5.997541856, 5.36151523
1158, 6.789398635, 5.211030752
1159, 6.281851952, 4.924316798
1160, 6.350173385, 4.998336164
1161, 6.442845443, 4.713364599
1162, 6.538043712, 5.150678717
1163, 6.174647893, 4.774681689
1164, 6.819718264, 5.436254905
1165, 6.306846662, 4.587949555
1166, 6.64012028, 5.252168147
1167, 6.388962651, 4.600995739
1168, 7.016407821, 6.186011388
1169, 6.226334377, 3.657957242
1170, 6.482956282, 5.434348313
1171, 6.463336513, 4.502078079
1172, 6.528564809, 5.633885189
1173, 5.899491245, 5.945898197
1174, 6.070533298, 5.089584258
1175, 6.58169487, 5.207196347
1176, 6.680230185, 5.402083232
1177, 6.702630743, 5.4
1178, 6.428281815, 5.937635244
1179, 6.521353127, 5.309599782
1180, 6.187693038, 5.895747937
1181, 6.493103378, 5.776179381
1182, 6.847184184, 5.827529866
1183, 6.513619355, 5.433379568
1184, 6.372932717, 4.49291157
1185, 6.316839102, 5.837231137
1186, 6.282014393, 4.925066736
1187, 7.107154373, 6.181352004
1188, 6.144949201, 5.264350853
1189, 6.399421747, 5.832776086
1190, 7.37157488, 6.146238127
1191, 6.674257282, 5.569536251
1192, 6.733215011, 5.4
1193, 6.49371162, 5.481701036
1194, 6.571428571, 5.713161876
1195, 6.018000932, 4.459803802
1196, 6.65772204, 5.508456335
1197, 6.674175319, 4.83969689
1198, 5.919128403, 6.452785318
1199, 6.912734811, 5.6
1200, 6.04027687, 4.588929637
1201, 6.804625421, 5.617359734
1202, 5.9695736, 5.793909003
1203, 6.693358572, 4.179440626
1204, 6.623739624, 5
1205, 6.133712473, 5.010052025
1206, 6.680079386, 6.345896984
1207, 5.791551237, 4.026045664
1208, 6.349314798, 4.421831618
1209, 6.49736873, 5.2
1210, 6.495011402, 5.345037155
1211, 6.723000708, 5.441392619
1212, 6.541789707, 5.197670558
1213, 5.798492866, 3.623011745
1214, 6.572860457, 5.526929117
1215, 6.2, 5.770471325
1216, 6.365990546, 4.563442746
1217, 6.143203866, 4.117788151
1218, 6.553733972, 4.28044562
1219, 6.968153636, 5.606443495
1220, 6.535255347, 5.190246224
1221, 5.830890821, 4.86352392
1222, 6.04311378, 5.452292577
1223, 6.390953252, 5.043137941
1224, 6.249798445, 4.6
1225, 6.478613046, 4.920167743
1226, 5.69942196, 5.569937634
1227, 6.394878023, 4.464267426
1228, 6.567637401, 5.582237317
1229, 6.172374536, 5.049079395
1230, 6.69088762, 5.2
1231, 6.569998344, 5.231299455
1232, 6.483308464, 4.89925649
1233, 6.155399471, 5.035421129
1234, 6.669644713, 5.848655267
1235, 6.603124621, 5.2
1236, 3.14502055, 5.24804578
1237, 6.333418975, 5.144066515
1238, 6.252803084, 4.881952738
1239, 6.735866233, 5.599616402
1240, 6.782015758, 5.484991582
1241, 6.825832523, 5.4
1242, 6.562446433, 5.688406729
1243, 6.331718781, 5
1244, 6.403495902, 5.490731646
1245, 6.587848283, 4.640775117
1246, 6.568692764, 5.504110021
1247, 6.743629522, 6.348522552
1248, 6.172839494, 4.982681526
1249, 6.398084134, 4.920717881
1250, 6.376456152, 4.568880812
1251, 6.439888997, 4.449103641
1252, 5.999750529, 4.832350184
1253, 6.421127004, 4.517732017
1254, 3.199847982, 6.16233278
1255, 6.623539817, 5.525349993
1256, 6.68243391, 5.324457348
1257, 3.132761013, 5.267675609
1258, 6.919258597, 6.292644483
1259, 5.27123442, 5.541261126
1260, 6.234285218, 5.368739351
1261, 6.261953229, 5.132112057
1262, 6.721875171, 5.666190616
1263, 6.444026903, 4.646445476
1264, 6.312221752, 3.852806883
1265, 6.519182666, 5.187977391
1266, 6.510895362, 4.570163834
1267, 6.567305818, 5.301251851
1268, 6.679757044, 5.262714559
1269, 6.19214525, 5.256571643
1270, 6.661752622, 5.283711715
1271, 6.88058578, 6.140466518
1272, 6.967481554, 4.778695007
1273, 6.699093429, 4.906784489
1274, 6.237904291, 4.582485152
1275, 6.935899612, 5.522708708
1276, 6.825632441, 5.590531034
1277, 3.031279137, 6.6
1278, 6.317001818, 4.634718468
1279, 6.569953271, 5.45624979
1280, 6.402123008, 5.513937637
1281, 6.638723985, 4.769496274
1282, 6.536567477, 5.424913449
1283, 6.34981756, 7.052849426
1284, 7.000723284, 6.24166244
1285, 6.12303122, 4.704070954
1286, 6.487525342, 4.964269451
1287, 6.595569833, 5.876410233
1288, 6.277453044, 5.4
1289, 2.941054649, 6.438115435
1290, 6.668985627, 5.289433038
1291, 6.686035838, 5.8
1292, 6.264927988, 4.60170068
1293, 6.417316989, 4.278394635
1294, 6.19714337, 5.0641689
1295, 6, 5.006590049
1296, 6.545943494, 5.633303679
1297, 6.118139615, 4.422233783
1298, 6.008307727, 4.614762035
1299, 6.982517234, 6.155146562
1300, 6.741946753, 6.475609204
1301, 6.135197514, 6.428561278
1302, 6.273223988, 4.605238241
1303, 5.94224498, 4.246971772
1304, 6.710602304, 5.4
1305, 6.507264428, 5.495253607
1306, 6.578399254, 5.300605927
1307, 3.331331536, 4.576341619
1308, 6.634925378, 4.692359393
1309, 6.709796027, 4.880180279
1310, 6.912944004, 4.804534998
1311, 6.092033466, 4.98304347
1312, 6.475221288, 5.48950572
1313, 6.604133548, 5.463543972
1314, 6.174937969, 4.471769991
1315, 6.668792371, 5.915354297
1316, 6.289585038, 4.679946542
1317, 7.065226226, 6.68701053
1318, 6.589789551, 5.260063524
1319, 6.610037254, 5.860836114
1320, 6.683359557, 5.296466157
1321, 6.333934072, 4.31697046
1322, 6.509038067, 5.9317689
1323, 6.587155235, 4.919710709
1324, 5.836021363, 5.009450978
1325, 7.077574439, 6.287743832
1326, 6.934776182, 5.491903459
1327, 6.303136501, 5.354692115
1328, 6.713200382, 5.978525842
1329, 3.505513557, 5.425504531
1330, 6.796801129, 5.130393991
1331, 6.325324055, 5.205094576
1332, 6.276875226, 4.315582977
1333, 6.840847563, 5.889726926
1334, 5.787372891, 4.720824479
1335, 6.462445498, 4.563052753
1336, 6.505167797, 4.885844284
1337, 7.009659998, 6
1338, 6.388427501, 4.511235282
1339, 6.521826276, 6.108633082
1340, 6.348045934, 4.641057621
1341, 6.578885136, 5.364186683
1342, 6.88727828, 6.045506881
1343, 3.329607807, 6.500650665
1344, 6.680262587, 5.214880771
1345, 6.917608631, 5
1346, 5.847178716, 4.924889196
1347, 6.571428571, 5.713161876
1348, 6.92047004, 5.542878997
1349, 6.746646036, 5.191244889
1350, 6.061021679, 5.499430572
1351, 6.616162308, 4.64071374
1352, 6.200134005, 5.347584401
1353, 6.640522009, 5.348864711
1354, 6.963889115, 6.154746927
1355, 6.771519648, 4.673382172
1356, 6.573499329, 4.72118583
1357, 6.486718833, 5.914059999
1358, 5.624119812, 5.335554633
1359, 7.073985854, 6.309822583
1360, 6.326960887, 6.425582205
1361, 6.385277398, 5.11563762
1362, 6.4811486, 5.189607835
1363, 6.460774038, 5.861843306
1364, 6.554829402, 5.20546622
1365, 6.479378773, 5.2
1366, 6.263625447, 5.825374421
1367, 6.679025847, 5.18654082
1368, 6.675188948, 5.1809233
1369, 6.703071694, 5.29332695
1370, 7.015843721, 6.04076658
1371, 6.103804622, 4.741945467
1372, 6.710615096, 6.225282472
1373, 6.411716751, 4.633157766
1374, 6.973415132, 6.135083355
1375, 6.82358649, 5.601579709
1376, 6.243653974, 4.641477433
1377, 6.823871313, 5.6
1378, 6.918213854, 5.52404201
1379, 6.629319597, 5.110168671
1380, 6.457426342, 5
1381, 6.571275174, 6.377799732
1382, 6.659270637, 5.359903013
1383, 6.714384952, 6.202270563
1384, 6.571428571, 5.713161876
1385, 6.581232598, 5
1386, 5.679672666, 3.644485069
1387, 7.001398733, 5.550664376
1388, 6.77955062, 5.433666423
1389, 6.394810814, 5.587336258
1390, 6.812216501, 5.254636141
1391, 6.642047594, 4.6
1392, 6.934226595, 6.74843539
1393, 6.456525922, 6.265703988
1394, 6.995374902, 5.8
1395, 6.16767204, 4.887154615
1396, 6.159537688, 4.260907442
1397, 6.890462629, 4.883325444
1398, 6.662207056, 5.244023305
1399, 5.682016456, 6.077314542
